Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-01-03,00:00,21.50,40.41,21.00,,,,,,0.00,0.00,-54.00,47.00,-59.00,58.00,-54.00,54.00,-54.00,58.00
2020-01-03,00:15,21.44,40.47,23.00,,,,,,0.00,0.00,-54.00,53.00,-49.00,54.00,-57.00,54.00,-62.00,58.00
2020-01-03,00:30,21.43,40.40,23.00,,,,,,0.00,0.00,-56.00,48.00,-54.00,50.00,-52.00,49.00,-56.00,60.00
2020-01-03,00:45,21.38,40.46,21.00,,,,,,0.00,0.00,-52.00,57.00,-49.00,54.00,-55.00,52.00,-53.00,50.00
2020-01-03,01:00,21.35,40.40,23.00,,,,,,0.00,0.00,-58.00,51.00,-49.00,50.00,-52.00,50.00,-55.00,51.00
2020-01-03,01:15,21.30,40.40,24.00,,,,,,0.00,0.00,-55.00,52.00,-54.00,53.00,-54.00,52.00,-71.00,57.00
2020-01-03,01:30,21.22,40.46,24.00,,,,,,0.00,0.00,-59.00,53.00,-52.00,50.00,-52.00,53.00,-54.00,48.00
2020-01-03,01:45,21.19,40.41,25.00,,,,,,0.00,0.00,-55.00,52.00,-55.00,49.00,-50.00,52.00,-58.00,56.00
2020-01-03,02:00,21.13,40.46,20.00,,,,,,0.00,0.00,-54.00,47.00,-57.00,50.00,-53.00,56.00,-63.00,60.00
2020-01-03,02:15,21.09,40.47,24.00,,,,,,0.00,0.00,-53.00,50.00,-45.00,50.00,-58.00,49.00,-56.00,53.00
2020-01-03,02:30,21.06,40.38,24.00,,,,,,0.00,0.00,-52.00,52.00,-58.00,54.00,-57.00,47.00,-59.00,54.00
2020-01-03,02:45,20.97,40.45,24.00,,,,,,0.00,0.00,-53.00,52.00,-50.00,54.00,-55.00,55.00,-62.00,50.00
2020-01-03,03:00,20.95,40.42,25.00,,,,,,0.00,0.00,-52.00,47.00,-50.00,45.00,-50.00,50.00,-54.00,63.00
2020-01-03,03:15,20.90,40.44,26.00,,,,,,0.00,0.00,-58.00,47.00,-49.00,45.00,-50.00,49.00,-58.00,57.00
2020-01-03,03:30,20.87,40.50,23.00,,,,,,0.00,0.00,-52.00,52.00,-44.00,46.00,-49.00,48.00,-53.00,52.00
2020-01-03,03:45,20.84,40.47,24.00,,,,,,0.00,0.00,-50.00,53.00,-57.00,50.00,-54.00,46.00,-53.00,50.00
2020-01-03,04:00,20.76,40.51,24.00,,,,,,0.00,0.00,-58.00,48.00,-50.00,57.00,-55.00,46.00,-57.00,49.00
2020-01-03,04:15,20.69,40.54,21.00,,,,,,0.00,0.00,-49.00,54.00,-47.00,45.00,-56.00,45.00,-50.00,49.00
2020-01-03,04:30,20.87,40.30,493.00,,,,,,0.00,0.00,-52.00,55.00,-56.00,46.00,-65.00,55.00,-64.00,55.00
2020-01-03,04:45,21.23,39.64,22.00,,,,,,0.00,0.00,-58.00,53.00,-59.00,48.00,-58.00,55.00,-50.00,58.00
2020-01-03,05:00,21.26,39.46,22.00,,,,,,0.00,0.00,-57.00,53.00,-56.00,48.00,-51.00,54.00,-59.00,55.00
2020-01-03,05:15,21.31,39.47,23.00,,,,,,0.00,0.00,-57.00,52.00,-47.00,44.00,-51.00,56.00,-49.00,51.00
2020-01-03,05:30,21.37,39.25,22.00,,,,,,0.00,0.00,-55.00,52.00,-57.00,52.00,-49.00,54.00,-55.00,49.00
2020-01-03,05:45,21.32,39.37,22.00,,,,,,0.00,0.00,-56.00,61.00,-60.00,51.00,-56.00,56.00,-54.00,57.00
2020-01-03,06:00,21.51,39.27,25.00,,,,,,0.00,0.00,-53.00,52.00,-55.00,50.00,-53.00,54.00,-61.00,56.00
2020-01-03,06:15,21.62,39.08,24.00,,,,,,0.00,0.00,-55.00,49.00,-50.00,54.00,-49.00,47.00,-54.00,67.00
2020-01-03,06:30,21.54,39.09,24.00,,,,,,0.00,0.00,-52.00,53.00,-47.00,55.00,-49.00,53.00,-57.00,53.00
2020-01-03,06:45,21.45,39.35,23.00,,,,,,0.00,0.00,-51.00,55.00,-49.00,48.00,-50.00,50.00,-54.00,61.00
2020-01-03,07:00,21.72,39.04,478.00,,,,,,0.00,0.00,-58.00,59.00,-54.00,73.00,-80.00,79.00,-71.00,79.00
2020-01-03,07:15,21.82,39.25,360.00,,,,,,0.00,1.00,-59.00,61.00,-60.00,68.00,-62.00,96.00,-59.00,90.00
2020-01-03,07:30,21.89,39.15,289.00,,,,,,0.00,1.00,-54.00,56.00,-55.00,51.00,-62.00,61.00,-53.00,63.00
2020-01-03,07:45,21.86,39.20,22.00,,,,,,1.00,1.00,-50.00,51.00,-50.00,50.00,-51.00,58.00,-52.00,57.00
2020-01-03,08:00,21.64,39.46,30.00,,,,,,1.00,3.00,-54.00,46.00,-49.00,45.00,-46.00,55.00,-60.00,60.00
2020-01-03,08:15,21.48,39.75,388.00,,,,,,2.00,3.00,-60.00,56.00,-53.00,50.00,-75.00,69.00,-55.00,80.00
2020-01-03,08:30,21.44,39.91,245.00,,,,,,1.00,3.00,-58.00,57.00,-54.00,53.00,-68.00,70.00,-67.00,56.00
2020-01-03,08:45,21.98,39.59,129.00,,,,,,2.00,3.00,-53.00,69.00,-51.00,48.00,-54.00,52.00,-61.00,59.00
2020-01-03,09:00,22.18,39.60,403.00,,,,,,2.00,2.00,-59.00,63.00,-53.00,57.00,-72.00,63.00,-65.00,60.00
2020-01-03,09:15,22.10,39.26,113.00,,,,,,2.00,2.00,-58.00,50.00,-53.00,50.00,-49.00,50.00,-55.00,46.00
2020-01-03,09:30,21.97,39.39,24.00,,,,,,1.00,2.00,-56.00,49.00,-53.00,49.00,-52.00,45.00,-51.00,66.00
2020-01-03,09:45,21.77,39.59,26.00,,,,,,2.00,3.00,-54.00,49.00,-50.00,53.00,-51.00,52.00,-60.00,59.00
2020-01-03,10:00,21.56,39.83,126.00,,,,,,2.00,3.00,-57.00,47.00,-49.00,47.00,-65.00,53.00,-57.00,53.00
2020-01-03,10:15,21.39,39.96,50.00,,,,,,2.00,3.00,-55.00,50.00,-49.00,50.00,-49.00,50.00,-60.00,54.00
2020-01-03,10:30,21.47,39.71,388.00,,,,,,2.00,3.00,-53.00,61.00,-54.00,49.00,-51.00,54.00,-56.00,50.00
2020-01-03,10:45,22.00,38.90,221.00,,,,,,3.00,4.00,-58.00,51.00,-47.00,50.00,-55.00,61.00,-51.00,48.00
2020-01-03,11:00,22.17,38.85,59.00,,,,,,2.00,4.00,-53.00,56.00,-53.00,49.00,-51.00,51.00,-65.00,59.00
2020-01-03,11:15,22.07,39.13,351.00,,,,,,1.00,4.00,-58.00,56.00,-51.00,54.00,-68.00,54.00,-60.00,49.00
2020-01-03,11:30,21.94,39.21,268.00,,,,,,3.00,4.00,-52.00,49.00,-53.00,47.00,-50.00,55.00,-55.00,53.00
2020-01-03,11:45,21.78,39.51,424.00,,,,,,3.00,4.00,-62.00,60.00,-54.00,54.00,-67.00,59.00,-58.00,64.00
2020-01-03,12:00,21.66,39.49,383.00,,,,,,2.00,4.00,-53.00,56.00,-48.00,52.00,-74.00,54.00,-73.00,69.00
2020-01-03,12:15,21.70,39.76,336.00,,,,,,2.00,3.00,-50.00,48.00,-48.00,45.00,-51.00,57.00,-54.00,59.00
2020-01-03,12:30,22.03,39.30,212.00,,,,,,1.00,2.00,-55.00,52.00,-62.00,51.00,-70.00,50.00,-66.00,58.00
2020-01-03,12:45,22.11,39.10,23.00,,,,,,1.00,2.00,-55.00,52.00,-53.00,52.00,-51.00,54.00,-53.00,59.00
2020-01-03,13:00,22.14,39.14,365.00,,,,,,2.00,2.00,-62.00,53.00,-54.00,51.00,-64.00,64.00,-60.00,71.00
2020-01-03,13:15,22.23,39.04,316.00,,,,,,2.00,3.00,-60.00,58.00,-59.00,56.00,-53.00,60.00,-54.00,66.00
2020-01-03,13:30,22.29,39.02,21.00,,,,,,2.00,3.00,-60.00,46.00,-50.00,53.00,-56.00,48.00,-54.00,54.00
2020-01-03,13:45,22.34,39.05,477.00,,,,,,1.00,2.00,-58.00,59.00,-56.00,55.00,-65.00,57.00,-56.00,72.00
2020-01-03,14:00,22.41,39.00,23.00,,,,,,1.00,2.00,-64.00,52.00,-53.00,49.00,-59.00,49.00,-55.00,59.00
2020-01-03,14:15,22.43,38.99,343.00,,,,,,1.00,1.00,-54.00,58.00,-54.00,50.00,-60.00,55.00,-54.00,54.00
2020-01-03,14:30,22.52,38.90,358.00,,,,,,0.00,1.00,-61.00,49.00,-69.00,55.00,-59.00,65.00,-63.00,62.00
2020-01-03,14:45,22.60,39.08,449.00,,,,,,0.00,8.00,-71.00,54.00,-52.00,49.00,-57.00,67.00,-56.00,58.00
2020-01-03,15:00,22.75,39.18,339.00,,,,,,5.00,5.00,-55.00,50.00,-58.00,50.00,-69.00,48.00,-69.00,56.00
2020-01-03,15:15,22.77,39.13,334.00,,,,,,5.00,5.00,-60.00,59.00,-50.00,55.00,-58.00,57.00,-60.00,78.00
2020-01-03,15:30,22.85,38.63,24.00,,,,,,5.00,5.00,-67.00,56.00,-60.00,54.00,-55.00,58.00,-52.00,55.00
2020-01-03,15:45,22.80,38.74,27.00,,,,,,5.00,5.00,-57.00,55.00,-56.00,53.00,-50.00,57.00,-64.00,54.00
2020-01-03,16:00,22.70,39.05,438.00,,,,,,4.00,5.00,-53.00,53.00,-61.00,50.00,-80.00,49.00,-56.00,57.00
2020-01-03,16:15,22.72,39.12,179.00,,,,,,5.00,5.00,-56.00,54.00,-50.00,46.00,-59.00,53.00,-52.00,53.00
2020-01-03,16:30,22.82,38.99,24.00,,,,,,5.00,8.00,-55.00,53.00,-52.00,56.00,-51.00,53.00,-58.00,54.00
2020-01-03,16:45,22.83,39.10,22.00,,,,,,5.00,5.00,-55.00,59.00,-56.00,47.00,-61.00,53.00,-60.00,53.00
2020-01-03,17:00,22.87,39.26,370.00,,,,,,3.00,6.00,-52.00,59.00,-56.00,54.00,-64.00,52.00,-64.00,56.00
2020-01-03,17:15,22.83,39.41,332.00,,,,,,4.00,5.00,-58.00,51.00,-66.00,59.00,-67.00,73.00,-66.00,83.00
2020-01-03,17:30,23.05,39.04,383.00,,,,,,5.00,6.00,-57.00,55.00,-50.00,54.00,-66.00,76.00,-56.00,48.00
2020-01-03,17:45,23.11,38.84,413.00,,,,,,4.00,5.00,-51.00,49.00,-58.00,50.00,-63.00,58.00,-60.00,65.00
2020-01-03,18:00,22.97,39.07,592.00,,,,,,4.00,5.00,-56.00,53.00,-53.00,78.00,-71.00,71.00,-65.00,61.00
2020-01-03,18:15,23.02,38.92,51.00,,,,,,5.00,5.00,-52.00,63.00,-55.00,51.00,-60.00,51.00,-63.00,69.00
2020-01-03,18:30,23.05,38.84,24.00,,,,,,5.00,5.00,-57.00,49.00,-50.00,46.00,-48.00,57.00,-55.00,49.00
2020-01-03,18:45,22.93,38.96,23.00,,,,,,5.00,5.00,-55.00,57.00,-48.00,56.00,-54.00,52.00,-58.00,51.00
2020-01-03,19:00,23.00,38.94,37.00,,,,,,5.00,5.00,-55.00,67.00,-52.00,51.00,-51.00,49.00,-59.00,63.00
2020-01-03,19:15,23.01,38.95,369.00,,,,,,4.00,5.00,-58.00,52.00,-57.00,74.00,-86.00,88.00,-68.00,88.00
2020-01-03,19:30,23.00,39.00,23.00,,,,,,5.00,5.00,-54.00,54.00,-55.00,50.00,-60.00,56.00,-57.00,55.00
2020-01-03,19:45,23.12,38.87,22.00,,,,,,5.00,5.00,-55.00,51.00,-50.00,56.00,-64.00,48.00,-64.00,53.00
2020-01-03,20:00,23.05,38.90,25.00,,,,,,5.00,5.00,-52.00,56.00,-60.00,52.00,-57.00,50.00,-60.00,47.00
2020-01-03,20:15,22.93,39.05,25.00,,,,,,5.00,5.00,-57.00,52.00,-54.00,50.00,-51.00,53.00,-56.00,60.00
2020-01-03,20:30,23.15,38.79,25.00,,,,,,5.00,5.00,-56.00,59.00,-50.00,48.00,-50.00,52.00,-57.00,56.00
2020-01-03,20:45,23.11,38.73,76.00,,,,,,5.00,5.00,-56.00,63.00,-53.00,50.00,-54.00,51.00,-58.00,55.00
2020-01-03,21:00,22.86,39.15,274.00,,,,,,4.00,5.00,-54.00,56.00,-60.00,49.00,-54.00,57.00,-62.00,62.00
2020-01-03,21:15,22.75,39.20,475.00,,,,,,5.00,5.00,-53.00,55.00,-55.00,49.00,-76.00,52.00,-59.00,61.00
2020-01-03,21:30,22.55,39.26,126.00,,,,,,5.00,5.00,-53.00,44.00,-50.00,56.00,-49.00,46.00,-53.00,54.00
2020-01-03,21:45,22.40,39.39,24.00,,,,,,5.00,5.00,-50.00,59.00,-49.00,48.00,-55.00,50.00,-52.00,59.00
2020-01-03,22:00,22.20,39.52,25.00,,,,,,5.00,5.00,-52.00,56.00,-51.00,46.00,-55.00,45.00,-53.00,56.00
2020-01-03,22:15,22.01,39.73,129.00,,,,,,5.00,5.00,-53.00,67.00,-53.00,52.00,-53.00,52.00,-55.00,51.00
2020-01-03,22:30,21.95,39.78,363.00,,,,,,5.00,5.00,-53.00,51.00,-51.00,52.00,-55.00,76.00,-65.00,71.00
2020-01-03,22:45,21.89,39.80,304.00,,,,,,4.00,5.00,-58.00,47.00,-48.00,50.00,-51.00,65.00,-64.00,77.00
2020-01-03,23:00,21.90,39.73,41.00,,,,,,5.00,5.00,-65.00,54.00,-57.00,50.00,-63.00,50.00,-52.00,49.00
2020-01-03,23:15,21.91,39.73,39.00,,,,,,5.00,5.00,-57.00,65.00,-50.00,47.00,-49.00,67.00,-53.00,65.00
2020-01-03,23:30,21.81,39.74,21.00,,,,,,5.00,5.00,-56.00,54.00,-51.00,49.00,-46.00,48.00,-57.00,52.00
2020-01-03,23:45,21.76,39.82,520.00,,,,,,5.00,5.00,-66.00,46.00,-53.00,47.00,-85.00,70.00,-62.00,69.00
2020-01-04,00:00,21.64,39.96,29.00,,,,,,5.00,5.00,-51.00,48.00,-49.00,44.00,-47.00,47.00,-58.00,53.00
2020-01-04,00:15,21.67,39.87,22.00,,,,,,5.00,5.00,-56.00,56.00,-55.00,51.00,-61.00,53.00,-56.00,58.00
2020-01-04,00:30,21.63,39.85,453.00,,,,,,0.00,5.00,-53.00,53.00,-55.00,56.00,-88.00,56.00,-68.00,67.00
2020-01-04,00:45,21.55,39.89,25.00,,,,,,0.00,0.00,-53.00,51.00,-56.00,57.00,-56.00,59.00,-54.00,64.00
2020-01-04,01:00,21.46,39.95,25.00,,,,,,0.00,0.00,-50.00,65.00,-48.00,50.00,-55.00,56.00,-58.00,51.00
2020-01-04,01:15,21.38,40.08,20.00,,,,,,0.00,0.00,-54.00,64.00,-50.00,54.00,-53.00,50.00,-61.00,56.00
2020-01-04,01:30,21.32,40.06,23.00,,,,,,0.00,0.00,-52.00,56.00,-47.00,51.00,-59.00,49.00,-52.00,48.00
2020-01-04,01:45,21.22,40.06,24.00,,,,,,0.00,0.00,-55.00,45.00,-50.00,56.00,-52.00,50.00,-55.00,53.00
2020-01-04,02:00,21.13,40.23,23.00,,,,,,0.00,0.00,-52.00,48.00,-52.00,55.00,-49.00,55.00,-54.00,55.00
2020-01-04,02:15,21.04,40.32,22.00,,,,,,0.00,0.00,-63.00,51.00,-51.00,61.00,-53.00,49.00,-55.00,52.00
2020-01-04,02:30,20.92,40.49,22.00,,,,,,0.00,0.00,-53.00,50.00,-48.00,46.00,-52.00,53.00,-52.00,54.00
2020-01-04,02:45,20.86,40.61,23.00,,,,,,0.00,0.00,-50.00,55.00,-52.00,44.00,-51.00,45.00,-63.00,52.00
2020-01-04,03:00,20.79,40.68,23.00,,,,,,0.00,0.00,-52.00,50.00,-50.00,48.00,-52.00,52.00,-64.00,49.00
2020-01-04,03:15,20.70,40.74,21.00,,,,,,0.00,0.00,-56.00,49.00,-48.00,50.00,-57.00,51.00,-56.00,55.00
2020-01-04,03:30,20.67,40.75,23.00,,,,,,0.00,0.00,-52.00,50.00,-54.00,50.00,-53.00,49.00,-58.00,56.00
2020-01-04,03:45,20.62,40.73,21.00,,,,,,0.00,0.00,-54.00,56.00,-53.00,48.00,-54.00,49.00,-57.00,47.00
2020-01-04,04:00,20.55,40.80,24.00,,,,,,0.00,0.00,-51.00,48.00,-62.00,46.00,-50.00,48.00,-54.00,49.00
2020-01-04,04:15,20.50,40.77,23.00,,,,,,0.00,0.00,-52.00,56.00,-50.00,46.00,-49.00,51.00,-56.00,53.00
2020-01-04,04:30,20.43,40.80,27.00,,,,,,0.00,0.00,-54.00,49.00,-53.00,46.00,-54.00,55.00,-52.00,59.00
2020-01-04,04:45,20.72,40.39,23.00,,,,,,0.00,0.00,-53.00,51.00,-56.00,57.00,-53.00,54.00,-58.00,53.00
2020-01-04,05:00,21.02,39.73,27.00,,,,,,0.00,0.00,-54.00,49.00,-53.00,54.00,-61.00,51.00,-52.00,54.00
2020-01-04,05:15,21.00,39.90,26.00,,,,,,0.00,0.00,-55.00,57.00,-51.00,54.00,-49.00,48.00,-59.00,51.00
2020-01-04,05:30,21.07,39.72,23.00,,,,,,0.00,0.00,-50.00,47.00,-50.00,51.00,-51.00,59.00,-53.00,66.00
2020-01-04,05:45,21.21,39.46,22.00,,,,,,0.00,0.00,-50.00,50.00,-47.00,49.00,-51.00,52.00,-60.00,55.00
2020-01-04,06:00,21.33,39.34,23.00,,,,,,0.00,0.00,-54.00,49.00,-55.00,51.00,-57.00,51.00,-54.00,57.00
2020-01-04,06:15,21.43,39.29,24.00,,,,,,0.00,0.00,-53.00,47.00,-51.00,55.00,-54.00,48.00,-64.00,53.00
2020-01-04,06:30,21.47,39.24,298.00,,,,,,0.00,0.00,-64.00,58.00,-48.00,51.00,-53.00,47.00,-54.00,49.00
2020-01-04,06:45,21.48,39.31,23.00,,,,,,0.00,0.00,-59.00,55.00,-59.00,55.00,-61.00,51.00,-59.00,55.00
2020-01-04,07:00,21.68,39.05,22.00,,,,,,0.00,0.00,-63.00,60.00,-52.00,45.00,-57.00,52.00,-56.00,57.00
2020-01-04,07:15,21.64,39.22,208.00,,,,,,0.00,1.00,-56.00,48.00,-61.00,54.00,-55.00,61.00,-56.00,51.00
2020-01-04,07:30,21.50,39.32,399.00,,,,,,0.00,2.00,-195.00,155.00,-174.00,237.00,-232.00,198.00,-212.00,231.00
2020-01-04,07:45,21.63,38.68,23.00,,,,,,1.00,2.00,-49.00,53.00,-60.00,51.00,-51.00,68.00,-59.00,59.00
2020-01-04,08:00,21.93,38.31,362.00,,,,,,2.00,4.00,-62.00,52.00,-64.00,57.00,-59.00,60.00,-61.00,57.00
2020-01-04,08:15,21.96,38.71,375.00,,,,,,3.00,4.00,-49.00,50.00,-52.00,52.00,-54.00,64.00,-59.00,74.00
2020-01-04,08:30,21.88,39.04,351.00,,,,,,2.00,4.00,-52.00,56.00,-49.00,48.00,-49.00,50.00,-54.00,46.00
2020-01-04,08:45,21.75,39.32,364.00,,,,,,2.00,5.00,-53.00,52.00,-58.00,54.00,-55.00,51.00,-57.00,57.00
2020-01-04,09:00,22.08,39.22,64.00,,,,,,4.00,5.00,-52.00,48.00,-56.00,55.00,-58.00,57.00,-53.00,57.00
2020-01-04,09:15,22.29,39.07,420.00,,,,,,4.00,5.00,-53.00,51.00,-51.00,56.00,-58.00,59.00,-60.00,58.00
2020-01-04,09:30,22.29,39.13,341.00,,,,,,4.00,5.00,-59.00,61.00,-54.00,52.00,-63.00,60.00,-53.00,57.00
2020-01-04,09:45,22.18,39.57,365.00,,,,,,3.00,4.00,-57.00,53.00,-55.00,46.00,-54.00,51.00,-53.00,67.00
2020-01-04,10:00,22.11,39.75,295.00,,,,,,3.00,4.00,-49.00,60.00,-56.00,49.00,-61.00,66.00,-61.00,62.00
2020-01-04,10:15,21.93,39.84,483.00,,,,,,3.00,4.00,-55.00,59.00,-51.00,50.00,-60.00,54.00,-62.00,57.00
2020-01-04,10:30,21.79,39.70,432.00,,,,,,3.00,3.00,-56.00,49.00,-47.00,59.00,-60.00,101.00,-67.00,65.00
2020-01-04,10:45,21.78,39.87,25.00,,,,,,3.00,3.00,-61.00,51.00,-58.00,54.00,-51.00,53.00,-53.00,54.00
2020-01-04,11:00,22.19,39.37,383.00,,,,,,2.00,3.00,-52.00,49.00,-55.00,51.00,-78.00,63.00,-63.00,53.00
2020-01-04,11:15,22.31,39.01,126.00,,,,,,2.00,3.00,-51.00,56.00,-47.00,44.00,-54.00,56.00,-52.00,53.00
2020-01-04,11:30,22.20,38.58,346.00,,,,,,2.00,3.00,-66.00,51.00,-50.00,49.00,-46.00,51.00,-55.00,58.00
2020-01-04,11:45,22.02,38.76,264.00,,,,,,2.00,3.00,-57.00,60.00,-46.00,52.00,-58.00,76.00,-70.00,68.00
2020-01-04,12:00,21.85,38.92,287.00,,,,,,2.00,3.00,-51.00,53.00,-48.00,48.00,-56.00,62.00,-55.00,56.00
2020-01-04,12:15,21.78,39.06,383.00,,,,,,3.00,5.00,-54.00,51.00,-55.00,50.00,-62.00,54.00,-60.00,51.00
2020-01-04,12:30,21.81,39.37,241.00,,,,,,2.00,4.00,-55.00,51.00,-49.00,64.00,-51.00,51.00,-57.00,52.00
2020-01-04,12:45,22.27,38.92,329.00,,,,,,2.00,4.00,-60.00,55.00,-56.00,54.00,-57.00,60.00,-53.00,62.00
2020-01-04,13:00,22.60,38.67,452.00,,,,,,2.00,2.00,-58.00,64.00,-60.00,57.00,-73.00,65.00,-70.00,69.00
2020-01-04,13:15,22.66,38.90,282.00,,,,,,1.00,2.00,-54.00,55.00,-56.00,51.00,-58.00,71.00,-58.00,73.00
2020-01-04,13:30,22.84,38.89,354.00,,,,,,1.00,3.00,-56.00,53.00,-60.00,53.00,-58.00,57.00,-61.00,67.00
2020-01-04,13:45,22.91,39.36,427.00,,,,,,1.00,3.00,-53.00,54.00,-55.00,52.00,-55.00,56.00,-59.00,54.00
2020-01-04,14:00,22.90,39.33,270.00,,,,,,0.00,6.00,-54.00,51.00,-52.00,49.00,-52.00,58.00,-57.00,63.00
2020-01-04,14:15,22.94,39.28,305.00,,,,,,5.00,5.00,-56.00,53.00,-50.00,50.00,-58.00,57.00,-62.00,78.00
2020-01-04,14:30,22.91,39.28,203.00,,,,,,5.00,5.00,-55.00,57.00,-49.00,47.00,-57.00,57.00,-58.00,60.00
2020-01-04,14:45,22.78,39.51,25.00,,,,,,5.00,5.00,-55.00,51.00,-53.00,49.00,-54.00,54.00,-50.00,61.00
2020-01-04,15:00,22.95,39.52,320.00,,,,,,5.00,5.00,-52.00,54.00,-64.00,54.00,-71.00,68.00,-60.00,62.00
2020-01-04,15:15,22.96,39.57,146.00,,,,,,5.00,5.00,-62.00,48.00,-52.00,57.00,-55.00,52.00,-52.00,59.00
2020-01-04,15:30,22.95,39.61,332.00,,,,,,5.00,5.00,-51.00,54.00,-56.00,58.00,-62.00,51.00,-61.00,54.00
2020-01-04,15:45,23.06,39.17,101.00,,,,,,5.00,5.00,-59.00,58.00,-52.00,53.00,-50.00,58.00,-56.00,53.00
2020-01-04,16:00,23.00,39.28,25.00,,,,,,5.00,5.00,-56.00,52.00,-51.00,45.00,-56.00,54.00,-56.00,53.00
2020-01-04,16:15,23.04,39.51,364.00,,,,,,5.00,5.00,-54.00,55.00,-59.00,53.00,-54.00,54.00,-55.00,54.00
2020-01-04,16:30,23.18,39.21,198.00,,,,,,5.00,5.00,-53.00,52.00,-49.00,54.00,-61.00,49.00,-60.00,64.00
2020-01-04,16:45,23.07,39.41,22.00,,,,,,5.00,5.00,-58.00,54.00,-52.00,49.00,-52.00,54.00,-57.00,52.00
2020-01-04,17:00,23.00,39.63,38.00,,,,,,5.00,5.00,-52.00,57.00,-54.00,54.00,-57.00,52.00,-57.00,58.00
2020-01-04,17:15,23.26,39.34,44.00,,,,,,5.00,5.00,-57.00,50.00,-55.00,50.00,-54.00,51.00,-68.00,63.00
2020-01-04,17:30,23.27,39.38,355.00,,,,,,5.00,5.00,-63.00,52.00,-55.00,51.00,-62.00,59.00,-67.00,67.00
2020-01-04,17:45,23.11,39.59,222.00,,,,,,5.00,5.00,-55.00,52.00,-53.00,57.00,-57.00,52.00,-52.00,61.00
2020-01-04,18:00,22.99,39.73,314.00,,,,,,5.00,5.00,-51.00,52.00,-54.00,46.00,-89.00,63.00,-52.00,62.00
2020-01-04,18:15,23.24,39.35,167.00,,,,,,5.00,5.00,-65.00,57.00,-56.00,60.00,-57.00,63.00,-57.00,58.00
2020-01-04,18:30,23.37,39.11,220.00,,,,,,5.00,5.00,-59.00,53.00,-50.00,54.00,-59.00,52.00,-57.00,59.00
2020-01-04,18:45,23.32,39.06,344.00,,,,,,4.00,5.00,-57.00,49.00,-54.00,45.00,-63.00,49.00,-64.00,75.00
2020-01-04,19:00,23.11,39.21,24.00,,,,,,5.00,5.00,-63.00,50.00,-55.00,53.00,-54.00,52.00,-51.00,58.00
2020-01-04,19:15,22.99,39.06,357.00,,,,,,5.00,5.00,-52.00,47.00,-56.00,49.00,-72.00,57.00,-58.00,63.00
2020-01-04,19:30,23.22,38.47,127.00,,,,,,5.00,5.00,-50.00,51.00,-59.00,51.00,-56.00,50.00,-54.00,55.00
2020-01-04,19:45,23.34,38.48,374.00,,,,,,5.00,5.00,-62.00,49.00,-51.00,60.00,-62.00,55.00,-59.00,59.00
2020-01-04,20:00,23.19,38.63,109.00,,,,,,5.00,5.00,-62.00,50.00,-51.00,52.00,-57.00,51.00,-55.00,55.00
2020-01-04,20:15,23.03,38.66,390.00,,,,,,5.00,5.00,-54.00,54.00,-54.00,45.00,-62.00,53.00,-61.00,66.00
2020-01-04,20:30,23.22,38.47,115.00,,,,,,5.00,5.00,-56.00,51.00,-49.00,50.00,-59.00,53.00,-68.00,53.00
2020-01-04,20:45,23.47,38.05,61.00,,,,,,5.00,5.00,-58.00,55.00,-53.00,51.00,-54.00,53.00,-56.00,58.00
2020-01-04,21:00,23.42,37.96,225.00,,,,,,5.00,5.00,-59.00,57.00,-54.00,49.00,-51.00,58.00,-60.00,60.00
2020-01-04,21:15,23.26,38.10,34.00,,,,,,5.00,5.00,-61.00,58.00,-49.00,51.00,-51.00,49.00,-57.00,61.00
2020-01-04,21:30,23.06,38.20,317.00,,,,,,4.00,5.00,-54.00,53.00,-48.00,53.00,-61.00,64.00,-60.00,60.00
2020-01-04,21:45,23.16,38.09,27.00,,,,,,5.00,5.00,-54.00,66.00,-53.00,57.00,-61.00,57.00,-56.00,53.00
2020-01-04,22:00,23.44,37.67,26.00,,,,,,5.00,5.00,-57.00,55.00,-56.00,52.00,-50.00,54.00,-58.00,56.00
2020-01-04,22:15,23.44,37.67,393.00,,,,,,5.00,5.00,-63.00,61.00,-54.00,51.00,-81.00,57.00,-63.00,69.00
2020-01-04,22:30,23.25,37.88,23.00,,,,,,5.00,5.00,-55.00,51.00,-54.00,47.00,-52.00,49.00,-56.00,60.00
2020-01-04,22:45,23.02,38.21,381.00,,,,,,0.00,5.00,-50.00,54.00,-50.00,56.00,-103.00,75.00,-60.00,73.00
2020-01-04,23:00,22.88,38.30,24.00,,,,,,0.00,0.00,-53.00,51.00,-59.00,48.00,-54.00,53.00,-55.00,54.00
2020-01-04,23:15,22.63,38.49,24.00,,,,,,0.00,0.00,-48.00,49.00,-57.00,53.00,-51.00,50.00,-49.00,51.00
2020-01-04,23:30,22.45,38.59,26.00,,,,,,0.00,0.00,-53.00,51.00,-54.00,52.00,-50.00,52.00,-62.00,50.00
2020-01-04,23:45,22.28,38.76,25.00,,,,,,0.00,0.00,-51.00,50.00,-47.00,44.00,-63.00,56.00,-53.00,50.00
